"county, state",logist params,logist max error,exp params,exp max error,first case
"Clay, Mississippi",[ 5.19603035 -0.20825867 27.71029469 11.33653732  0.26802974],50144598060.98691,[ 4.25250748  0.07428323 -4.43496272],0.02580445361600682,2020-03-21
"Coahoma, Mississippi",[0 0 0 0 0],0.0,"[0, 0, 0]",0.0,2020-03-18
"Copiah, Mississippi",[ 6.9016434  -0.16372518 50.41257629 16.83032364  1.45923081],220073206244.33966,[ 2.98998492  0.07805643 -2.33848267],0.05573057155671431,2020-03-13
"Covington, Mississippi",[0 0 0 0 0],0.0,[ 2.28799514  0.11940961 -1.07163126],0.024226255618886902,2020-03-28
"DeSoto, Mississippi","[ 1.29537632e+00 -8.41770162e-02  3.71730660e+02  1.07269682e+01
 -9.34575767e+01]",1311897327517.3523,"[0, 0, 0]",0.0,2020-03-18
"Forrest, Mississippi","[ 1.08032805e+01 -1.40173301e-01  3.35486573e+02  2.18819486e+01
  9.98159466e-01]",2115797851243.9863,[ 3.32137219  0.10473117 -2.45224473],0.08304479284086089,2020-03-11
"Franklin, Mississippi",[-17.61147715  -8.56412471  18.79937995  35.04527054   4.92592722],0.015343559047265802,[0.70698462 0.10303211 1.27084952],0.017631020620745643,2020-03-20
"George, Mississippi",[-17.89351759  -9.53826022  18.60582719  33.40328639   4.03847989],0.012817695126029078,[ 4.58903864  0.04177126 -4.08219179],0.012482013000138181,2020-03-21
"Greene, Mississippi","[ 1.10316694e+01 -2.13712395e-01  8.00066677e+02  2.52076657e+01
  5.60929435e-01]",167182971522409.6,[0.33259513 0.21318242 0.55995342],0.011056196229067037,2020-04-06
"Grenada, Mississippi",[ 4.00283718 -0.22784322 14.35708727 12.34349092  1.34189263],202323797411.91837,[ 2.22707136  0.07693154 -1.19143066],0.013613221372896556,2020-03-21
"Hancock, Mississippi",[ 6.78172163 -0.18119423 51.44153595  7.5579027  -1.41247961],423497873733.334,[ 3.56694215e+01  2.95452669e-02 -3.77789756e+01],0.1613076991973609,2020-03-16
"Harrison, Mississippi","[ 3.02030098e+00 -7.40849388e-02  2.92669952e+02  1.10366257e+01
 -3.58661931e+01]",843001798248.3755,[ 1.13119259e+02  2.62266356e-02 -1.13289366e+02],0.20450423727109207,2020-03-17
"Hinds, Mississippi","[ 3.74049833e+00 -1.35769523e-01  4.01613799e+02  1.36319588e+01
 -1.86724856e+01]",770505313409.1425,[ 9.82061632e+01  4.55644498e-02 -1.10617369e+02],1.453173473147558,2020-03-15
"Holmes, Mississippi","[ 1.85375983e+01 -9.68341936e-02  2.52627769e+02  1.00349220e+01
 -1.90649765e+00]",5372362859305.788,[ 7.11208712  0.07759887 -4.28463563],0.08410714132163892,2020-03-19
"Humphreys, Mississippi","[ 1.51893447e+02 -1.48616889e-01  2.51343665e+01 -7.05033174e+00
  3.27209422e-01]",711880648822339.5,[ 1.19203701  0.09216724 -0.60547006],0.006994943824655887,2020-03-20
"Issaquena, Mississippi",,,,,
"Itawamba, Mississippi",[152.82734373  -0.71526073   6.85416953  11.72080807   3.02595626],1.0987516929680952e+16,[0.21532274 0.14953907 2.35275838],0.010483121522710347,2020-03-21
"Jackson, Mississippi","[ 1.76437471e+02 -1.65038794e-01  2.23202215e+02 -1.04780780e+01
 -8.64110296e+00]",531542344285323.6,[ 5.71258508e+01  5.03134615e-02 -6.60456881e+01],0.9387562531625299,2020-03-17
"Jasper, Mississippi",[32.82002046 -0.85168736 12.38814423  4.02077483  2.19387719],965088079707165.1,[ 12.77749367   0.05789715 -12.30117242],0.12582583043402135,2020-04-01
"Jefferson, Mississippi",[-17.15099975  -9.53294403  18.14243222  26.83281092   2.5500166 ],0.004926666667401868,"[0, 0, 0]",0.0,2020-03-27
"Jefferson Davis, Mississippi","[ 4.74245136e+00 -5.06133243e-01  1.96920723e+03  1.60254925e+01
  4.37920035e+00]",78000268077463.53,[0.12494972 0.50554905 4.37877396],0.02831157343586713,2020-04-09
"Jones, Mississippi",[ 7.37124449 -0.22509705 70.14538586 16.15018419  0.83505275],3478295437220.1094,[ 1.4930517   0.12785734 -1.59849568],0.03839706405735414,2020-03-19
"Kemper, Mississippi",[ 3.35731736 -0.57524889 13.65382743  8.14474276  1.0819225 ],920604244082.9236,[ 4.67731249e+01  1.67878581e-02 -4.77179006e+01],0.11064105078781318,2020-03-27
"Lafayette, Mississippi",[0 0 0 0 0],0.0,"[0, 0, 0]",0.0,2020-03-20
"Lamar, Mississippi","[ 5.93568894e+00 -1.71186895e-01  1.24209393e+02  1.51863795e+01
  7.57551724e-02]",2715988658.27253,[ 3.24794531  0.12047907 -2.23987611],0.03117932716465134,2020-03-23
"Lauderdale, Mississippi","[ 2.75120498e+00 -1.10234610e-01  4.15982584e+02  1.11888923e+01
 -3.50092927e+01]",3026546457934.342,[ 9.73809063e+01  5.01048773e-02 -9.45556584e+01],0.7048173921973304,2020-03-26
"Lawrence, Mississippi",[-17.51348957 -14.38495198  18.20471834  51.91700246   4.70370093],0.005900985160258395,"[0, 0, 0]",0.0,2020-03-20
"Leake, Mississippi",[ 5.42701979 -0.20279307 65.80030853 15.60381486  1.28065591],137791791229.58694,[ 1.91430299  0.12163741 -0.92092625],0.04168582573633117,2020-03-21
"Lee, Mississippi",[0 0 0 0 0],0.0,"[0, 0, 0]",0.0,2020-03-20
"Leflore, Mississippi",[0 0 0 0 0],0.0,[ 5.81434225  0.07018274 -3.6914403 ],0.09123257090335496,2020-03-13
"Lincoln, Mississippi","[ 1.98397249e+01 -1.56875183e-01  3.43657654e+04  4.53861774e+01
  2.75180601e+00]",131181126906488.05,[1.40563684 0.15666922 2.7439356 ],0.1464646826370344,2020-03-21
"Lowndes, Mississippi",[0 0 0 0 0],0.0,[ 7.00756085  0.05735781 -2.14147869],0.022031646701424892,2020-03-21
"Madison, Mississippi",[  2.08187597  -0.14936856 143.7146172   10.80263576 -12.82150606],482274683778.7227,[ 2.90378126e+02  1.25980313e-02 -2.96003904e+02],0.34699603370285736,2020-03-18
"Marion, Mississippi",[0 0 0 0 0],0.0,[ 1.78131659  0.12521971 -0.84482804],0.04767972999098132,2020-03-23
"Marshall, Mississippi","[ 1.51079823e+00 -5.85627749e-02  9.99992913e+01  1.17162781e+01
 -2.47818612e+01]",1624280170029.167,[ 1.31957604e+02  9.28165547e-03 -1.32010335e+02],0.03403222293107117,2020-03-20
"Monroe, Mississippi",[ 8.66296694 -0.17336948 88.91406646 17.60691508  0.49399857],1046663470726.3693,[ 1.57674841  0.11368628 -1.39469169],0.024143287477786504,2020-03-16
"Montgomery, Mississippi",[ 1.10217572 -0.11014425 26.75286809  5.2437119  -8.12616676],694263742130.5596,"[0, 0, 0]",0.0,2020-03-22
"Neshoba, Mississippi",[11.94587362 -0.41330706 36.74681464  7.86390929  3.14800038],69581141203022.6,[ 5.05556837  0.11284567 -4.19952861],0.14238139241490286,2020-03-27
"Newton, Mississippi",[ 2.19152667 -0.16792438 19.89030024 11.77232115 -0.7958353 ],12040669461099.783,[ 5.89131336  0.05536706 -5.83841661],0.029763087880435652,2020-03-24
"Noxubee, Mississippi",[-16.72447922 -22.64234798   6.07624152  21.60970176   3.90909087],983363231.1214278,"[0, 0, 0]",0.0,2020-03-24
"Oktibbeha, Mississippi",[  0.97499417  -0.09847805  71.23171753   9.60567092 -17.37988728],3017387768098.3755,"[0, 0, 0]",0.0,2020-03-22
"Panola, Mississippi",[ 1.6888885  -0.29455367 24.68032992 13.08785185  1.61184756],1980882515105.1965,[ 20.23131728   0.03487188 -20.55803499],0.09696735283144954,2020-03-21
"Pearl River, Mississippi","[ 6.38287655e+00 -1.13557486e-01  1.94233768e+02  1.51788865e+01
 -4.55345427e+00]",260210404922.9594,[ 15.79322222   0.06173949 -17.188089  ],0.08783188560666251,2020-03-13
"Perry, Mississippi",[ 9.68006661 -0.38034762 17.72008342 10.33981685  0.60668233],32024531155425.4,[  8.95855363   0.04545492 -10.11013354],0.09238128661259598,2020-03-18
"Pike, Mississippi",[0 0 0 0 0],0.0,[ 6.28682012  0.09367187 -2.14728261],0.09492975797397572,2020-03-20
"Pontotoc, Mississippi",[ 1.4168869  -0.33528278 13.99207367  9.32429107  0.95660884],997815233534.6592,"[0, 0, 0]",0.0,2020-03-22
"Prentiss, Mississippi",[ 0.77929705 -0.13653174 23.15161355 10.39384983 -5.0462953 ],70302386632165.94,"[0, 0, 0]",0.0,2020-03-25
"Quitman, Mississippi",[ 2.70143845 -0.91236464  8.85376515 10.08408278  3.49629273],473946608152.72235,[ 19.653309     0.02431574 -17.90725258],0.07682490495236986,2020-03-26
"Rankin, Mississippi","[ 4.03278688e+01 -1.10306670e-01  1.74545123e+02 -1.93966309e+01
 -2.83321809e+01]",16802387562253.453,[ 6.82459282e+02  5.88799805e-03 -6.83153335e+02],0.2795569923408847,2020-03-20
"Scott, Mississippi",[  6.41491762  -0.16939193 144.26342709  15.58816395  -1.17440297],69719172761.59192,[ 4.88397483  0.10455858 -5.87759908],0.1063246439179375,2020-03-19
"Sharkey, Mississippi",[-17.17883259  -9.67321952  17.97731102  26.7772465    2.29996498],0.0018933333366041821,"[0, 0, 0]",0.0,2020-03-27
"Simpson, Mississippi",[-17.96255912  -8.80935068  17.9354285   34.29656873   4.19222888],0.015533953238091494,[ 5.78403937  0.03777276 -5.45879208],0.0264773892134404,2020-03-21
"Smith, Mississippi",[ 7.42124061 -0.21744068 60.36876509 15.4001809  -0.06336524],8051711508580.503,[ 1.19049467  0.1332083  -1.64424671],0.031954562152612026,2020-03-20
"Stone, Mississippi",[ -9.38330937 -13.18945494  43.86605815  17.78153432   7.0908381 ],0.14964187331183612,[ 11.10264434   0.08494338 -10.50587268],0.0373642513846772,2020-04-05
"Sunflower, Mississippi","[ 3.09775621e+00 -1.83227180e-01  5.42915066e+01  1.08615010e+01
 -3.49852794e-02]",1839656414919.985,[ 19.75592434   0.04879859 -19.32032007],0.09016428835765172,2020-03-22
"Tallahatchie, Mississippi",[-65.75393334 -16.45850373  13.48180019 122.57171334   2.62502332],0.0020723684221979556,[0.03364536 0.19990779 1.86325879],0.0037260570126989487,2020-03-23
"Tate, Mississippi",[0 0 0 0 0],0.0,"[0, 0, 0]",0.0,2020-03-22
"Tippah, Mississippi",[  1.22600948  -0.12320359  69.56734227   5.57628774 -17.72648377],538182127098.43195,"[0, 0, 0]",0.0,2020-03-20
"Tishomingo, Mississippi",[ -0.19168142 -30.64612857   0.99999995   8.55383713   1.00000002],0.012839420858943686,[ 1.14168311  0.05350725 -0.32026542],0.005956476424019049,2020-03-31
"Tunica, Mississippi",[ 0.85401162 -0.14665604 31.05891074  9.22992089 -6.82038175],4527394489807.824,"[0, 0, 0]",0.0,2020-03-21
"Union, Mississippi",[-17.69795561  -9.55187302  18.33158438  33.64710576   4.46160398],0.010729783045651859,[ 2.65184050e+02  1.15131685e-03 -2.64576523e+02],0.009400223278337054,2020-03-21
"Walthall, Mississippi",[26.72256711 -0.12251622 35.33798691 -5.80798488 -1.88721137],9338587399377.773,[ 10.96756294   0.04148837 -10.87045557],0.02393556959261546,2020-03-19
"Warren, Mississippi",[ 0.63553968 -0.42178461 14.63614696 10.69969401  0.66649483],8503503182534.246,[ 18.82298017   0.03700686 -19.14766275],0.04951954806666789,2020-03-29
"Washington, Mississippi",[  3.30545883  -0.1129385  100.05610062   4.70995195 -14.67592593],426242711028.1893,[ 1.40437853e+02  1.48193315e-02 -1.41410298e+02],0.07271883224924143,2020-03-21
"Wayne, Mississippi",[0 0 0 0 0],0.0,"[0, 0, 0]",0.0,2020-04-02
"Webster, Mississippi",[ 1.09556595 -0.35874604 13.13544401 10.54540982  1.01611067],148757635846.62308,"[0, 0, 0]",0.0,2020-03-22
"Wilkinson, Mississippi",[14.09275696 -0.14573337 73.00107951  1.14513817 -3.60149885],33736942752.302174,[ 28.33295578   0.04001497 -29.67405616],0.06513034506773845,2020-03-19
"Winston, Mississippi",[ 4.80951962 -0.22800055 21.90632873  8.80416184  0.33647568],32550259385.283268,[ 21.89759011   0.02679878 -22.4701007 ],0.038877797653490295,2020-03-19
"Yalobusha, Mississippi",[ 0.55357037 -0.19309596 16.03876088 10.95166767 -0.44026084],42361861951203.11,"[0, 0, 0]",0.0,2020-03-26
"Yazoo, Mississippi",[32.84889426 -0.33845806 69.79899906  8.75129591  1.6162277 ],85713543885156.23,[  9.89023724   0.08141123 -13.4952848 ],0.5052786951893355,2020-03-19
"Adair, Missouri",[24.01039663 -1.19238265  9.06630971  7.69100283  1.90993634],60762282978357.67,"[0, 0, 0]",0.0,2020-03-23
"Andrew, Missouri",[ 0.72648165 -1.92621718 50.0000256  16.00406233  1.        ],inf,[7.39713827e-11 9.40596720e-01 9.99999999e-01],-2067635931434.418,2020-04-11
"Atchison, Missouri",[  0.5143424  -34.95656702   1.00000001  17.52234062   1.        ],0.013024704819818479,[3.34059646e-06 6.70618084e-01 9.83184016e-01],0.0036182216040283478,2020-03-27
"Audrain, Missouri",,,,,
"Barry, Missouri",[29.8686397  -0.8628203   1.04797078  8.6393632   0.98705617],1928005553525679.8,[0.20478957 0.10710905 0.66909315],0.00393883501277895,2020-03-27
"Barton, Missouri",,,,,
"Bates, Missouri",[-12.31013363 -61.33931427   3.77777789  17.501516     1.7222222 ],0.004669312242984947,[ 1.37100095  0.069165   -0.82598063],0.008127272183928391,2020-03-21
"Benton, Missouri",[-17.11297813  -8.88599713  18.65633578  24.79160055   2.47621302],0.001814058958186825,"[0, 0, 0]",0.0,2020-03-26
"Bollinger, Missouri",[-17.56714746  -9.36515824  18.36802223  26.72704879   1.76191135],0.0021201814060041652,[ 0.72114578  0.07923448 -0.02052787],0.006738231968553375,2020-03-26
"Boone, Missouri",[ 1.09043337 -0.32235672 82.63923403 10.23756952 -0.73172296],346212301708.12775,"[0, 0, 0]",0.0,2020-03-17
"Buchanan, Missouri",[ 1.59093351 -0.30304095 24.61227753  9.81551661  1.6493582 ],1647122830909.5264,[ 20.89955679   0.04134642 -19.94177949],0.06965439552593328,2020-03-27
"Butler, Missouri",[ 5.65906303 -0.53636146 17.15987073  5.60754903  0.83905484],11023017086533.395,[ 8.17442932  0.08568001 -8.53255266],0.08105962636744597,2020-04-01
"Caldwell, Missouri",[0 0 0 0 0],0.0,"[0, 0, 0]",0.0,2020-04-01
"Callaway, Missouri",[ 0.03482408 -0.66227491 18.88872145 11.62940199  0.84506387],4642653013192.425,"[0, 0, 0]",0.0,2020-03-23
"Camden, Missouri",[ 0.49272344 -0.45787273 26.87730323  9.54867223 -0.76651304],1014512103251.1809,"[0, 0, 0]",0.0,2020-03-23
"Cape Girardeau, Missouri",[0 0 0 0 0],0.0,"[0, 0, 0]",0.0,2020-03-24
"Carroll, Missouri",,,,,
"Carter, Missouri",[ -4.04171426 -28.80549858   0.5697534   22.3636574    2.80947945],0.001575963723740145,"[0, 0, 0]",0.0,2020-03-26
"Cass, Missouri",[0 0 0 0 0],0.0,[ 9.76931414  0.05529588 -8.29680592],0.10280734810558852,2020-03-16
"Cedar, Missouri",[ 39.24299034 -23.47380619   1.84126984   6.91586645   3.71428571],8017503017528161.0,"[0, 0, 0]",0.0,2020-03-30
"Chariton, Missouri",[-16.66433581  -9.81677628  17.72446125  26.74919363   3.49995523],0.0030666666720126925,"[0, 0, 0]",0.0,2020-03-27
"Christian, Missouri",[ 1.53482433 -0.40371448 16.4926837   9.29827037  1.0460201 ],263651038183.37048,"[0, 0, 0]",0.0,2020-03-20
"Clark, Missouri",[-619.29814909   -1.0677348    33.03482908   26.97717656    1.        ],51728.2155813333,[-5.57737797e-15  8.84874438e-01  1.00000000e+00],inf,2020-04-03
"Clay, Missouri",[ 1.19943864 -0.17200041 66.05457902 10.14538296 -6.70302413],4488969661418.898,"[0, 0, 0]",0.0,2020-03-23
"Clinton, Missouri",[30.43529757 -0.30185354 11.32543793 -1.27905147 -0.10813071],27129456470501.29,"[0, 0, 0]",0.0,2020-03-23
"Cole, Missouri",[50.70221818 -0.22639754 40.58593185 -4.56859239 -1.87530039],207361352205475.75,"[0, 0, 0]",0.0,2020-03-17
"Cooper, Missouri",[-17.52848367  -8.42425163  18.63249664  26.82008957   2.2727255 ],0.002819640252802743,[ 1.20131347  0.06478766 -0.30464643],0.004724325983648321,2020-03-25
"Crawford, Missouri",[26.93676664 -0.75539609  3.56631571  1.78626908  0.82962855],1828153854524097.0,"[0, 0, 0]",0.0,2020-03-30
"Dade, Missouri",,,,,
"Dallas, Missouri","[ 2.14317627e-08 -2.25472353e+00  1.18875730e+00  9.18412715e+00
  8.34481171e-01]",185.06862027556954,"[0, 0, 0]",0.0,2020-04-07
"Daviess, Missouri",[ 1.         -2.         50.         10.          0.99999981],inf,"[0, 0, 0]",0.0,2020-04-15
"DeKalb, Missouri",[0 0 0 0 0],0.0,"[0, 0, 0]",0.0,2020-04-01
"Dent, Missouri",,,,,
"Douglas, Missouri",,,,,
"Dunklin, Missouri",[0 0 0 0 0],0.0,[ 3.31029391  0.07024263 -2.72624711],0.010866919996292647,2020-03-20
"Franklin, Missouri",[ 8.20617544 -0.35656086 89.41268596  8.68081792  3.99810416],30338228638313.695,[ 31.5412731    0.06471615 -35.01518431],1.1467565196737217,2020-03-24
"Gasconade, Missouri",[  0.4153868  -35.29349842   1.00000001   2.52362904   0.99999999],0.023317430864627973,"[0, 0, 0]",0.0,2020-04-01
"Gentry, Missouri",[-8.53221522 -1.84243041 49.99930444 20.08834659  1.        ],4.379820409276784,[4.97688782e-13 7.46031269e-01 1.00000000e+00],inf,2020-04-06
"Greene, Missouri",[16.47824712 -0.22780783 76.88117704  4.14117556 -1.50897241],8311654889999.348,"[0, 0, 0]",0.0,2020-03-12
"Grundy, Missouri",,,,,
"Harrison, Missouri",[ 3.65401547 -0.51998278  5.1315749   4.70572924  1.15274738],7210870894895.432,"[0, 0, 0]",0.0,2020-03-31
"Henry, Missouri",[14.32564298 -0.35778427  5.61811362 22.59116373  0.98650187],65054640181388.83,[0.00883683 0.18961965 0.8924177 ],0.000980300533486766,2020-03-13
"Hickory, Missouri",,,,,
"Holt, Missouri",[ 1.         -2.         50.         10.          0.99999981],inf,"[0, 0, 0]",0.0,2020-04-15
"Howard, Missouri","[ 8.64577260e-08 -2.79108157e+00  1.08448540e+00  1.13703078e+01
  9.75699150e-01]",226.07681471997395,[0.14553684 0.28623681 0.74067065],0.01613491353163418,2020-04-07
"Howell, Missouri",[-129.70292831  -40.46096343    3.            4.36317653    1.        ],0.0910928352540882,"[0, 0, 0]",0.0,2020-04-02
"Iron, Missouri",[ 0.72648165 -1.92621718 50.0000256  16.00406233  1.        ],inf,[7.39713827e-11 9.40596720e-01 9.99999999e-01],-2067635931434.418,2020-04-11
"Jackson, Missouri","[ 2.70980273e+00 -1.78087597e-01  2.92684714e+02  1.31677101e+01
 -1.36311106e+01]",248934697633.416,[ 1.37846017e+02  3.77461423e-02 -1.54304232e+02],2.542183861971024,2020-03-17
"Jasper, Missouri",[0 0 0 0 0],0.0,[ 1.94784061  0.09951465 -1.1875959 ],0.029546389969305562,2020-03-21
"Jefferson, Missouri","[ 1.84701224e+00 -1.64184356e-01  1.97447877e+02  9.37408345e+00
 -1.93356408e+01]",1426539600519.9077,[ 2.36831959e+02  2.23638882e-02 -2.40141857e+02],1.0211718907016296,2020-03-24
"Johnson, Missouri",[ 0.93037456 -0.34734303 38.72245526 11.84706547  0.57722243],1029205509420.0696,"[0, 0, 0]",0.0,2020-03-21
"Knox, Missouri",,,,,
"Laclede, Missouri",,,,,
"Lafayette, Missouri",[ 0.40148668 -0.55373952 27.48810688  9.00958739 -0.04145121],12639685264840.662,"[0, 0, 0]",0.0,2020-03-23
"Lawrence, Missouri",,,,,
"Lewis, Missouri",,,,,
"Lincoln, Missouri",[ 0.48183537 -0.28666214 31.8331788   8.8371816  -3.61074413],1778133646987.5059,"[0, 0, 0]",0.0,2020-03-27
"Linn, Missouri",[-9.56686475 -5.92712411 32.2363569  17.12624019  2.84615955],0.008343195266435401,[ 2.53094729e+01  1.19170382e-02 -2.43663049e+01],0.018740419966990076,2020-04-03
"Livingston, Missouri",[363.12209954 -39.84200048   1.          14.32298839   1.        ],0.37318032846458543,[2.74902794e-05 6.64856288e-01 9.78877551e-01],0.004679937798503107,2020-03-30
"McDonald, Missouri",[-17.62874695  -8.30975224  18.66528111  26.73274698   2.45454993],0.002508507535292611,"[0, 0, 0]",0.0,2020-03-25
"Macon, Missouri","[ 3.28506077e+01 -8.11857655e-14  2.01163365e+00  1.63470889e+01
  2.05822352e+00]",2.1272929346315526e+19,[-3.02749719  0.00761549  5.33757448],0.012181619497520538,2020-03-30
"Madison, Missouri",[-8.53221522 -1.84243041 49.99930444 20.08834659  1.        ],4.379820409276784,[4.97688782e-13 7.46031269e-01 1.00000000e+00],inf,2020-04-06
"Maries, Missouri",[  8.55865376 -54.46630775   1.           1.31177655   1.        ],2.1798179132595317e-06,[ 2.14585721e+03  1.71286752e-05 -2.14426895e+03],0.002387152777777778,2020-03-30
"Marion, Missouri",[ 1.06058568 -3.32304906 49.93841193 10.32686724  1.00000001],inf,"[0, 0, 0]",0.0,2020-03-31
"Mercer, Missouri",,,,,
"Miller, Missouri",[ 1.         -2.         50.         10.          0.99999981],inf,"[0, 0, 0]",0.0,2020-04-15
"Mississippi, Missouri",,,,,
"Moniteau, Missouri",[15.71933483 -0.87162079 19.5658696  61.24837903  2.83334697],0.0027485380120873056,[ 5.37878061  0.01749473 -3.79248144],0.03093480405453243,2020-03-23
"Monroe, Missouri",,,,,
"Montgomery, Missouri",[-17.13714123  -8.15446697  18.67029799  26.87799586   4.0000304 ],0.006844919788271454,[ 2.39716864e+01  9.34402075e-03 -2.24893343e+01],0.021320705068218457,2020-03-25
"Morgan, Missouri",[-60.91903361  -0.21257407   2.39640391  97.98609548   1.        ],2.3880572552630124,[-1.20716600e-16  9.30784286e-01  1.00000000e+00],inf,2020-03-30
"New Madrid, Missouri",[ 0.92989333 -0.57195961  7.78492702  5.51706881  0.22783967],1952013622613.0818,"[0, 0, 0]",0.0,2020-04-02
"Newton, Missouri",[-16.19855929  -7.98815465  18.25061777  27.16761911   5.77280041],0.009397180372333875,"[0, 0, 0]",0.0,2020-03-25
"Nodaway, Missouri",[-9.69531822 -6.99666414 37.55381223 17.30474861  1.99981165],0.0019047621074906088,"[0, 0, 0]",0.0,2020-04-04
"Oregon, Missouri",[-10.08760282  -1.92089478  49.99903511  18.78602195   1.        ],1.4429391220504477,[-9.65524307e-13  9.99826674e-01  1.00000000e+00],0.00030253193499914775,2020-04-07
"Osage, Missouri",[ 2.25820052 -0.62872432  2.93610044  4.0807267   1.14403378],336861105699.4609,"[0, 0, 0]",0.0,2020-03-30
"Ozark, Missouri",,,,,
